Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
01/26/2024 11:21:52.196,1,239.979,28.8483,40.9109,14.8470,50.6351,28.8483,1.92778,9407.97,-2.13916,-0.670562,-1,11700,14720,3537,7,20.813,1023,No Data,No Data
01/26/2024 11:21:53.189,1,240.018,28.9531,40.9114,14.6814,50.6351,28.9531,1.93322,9397.21,-2.30249,-0.683501,-1,11687,14720,3356,7,20.816,1023,No Data,No Data
01/26/2024 11:21:54.182,1,240.016,29.0087,40.9108,14.8239,50.6351,29.0087,1.93632,9393.54,-2.95998,-0.671296,-1,11647,14784,3512,7,20.821,1023,No Data,No Data
01/26/2024 11:21:55.175,1,239.992,29.0144,40.9110,14.9337,50.6351,29.0144,1.93365,9423.83,-2.86491,-0.689111,-1,11645,14784,3668,7,20.826,1023,No Data,No Data
01/26/2024 11:21:56.169,1,239.999,28.9145,40.9107,15.1815,50.6351,28.9145,1.93133,9538.83,-2.22021,-0.703126,-1,11649,14656,3555,7,20.832,1023,No Data,No Data
01/26/2024 11:21:57.162,1,239.994,28.6514,40.9107,15.3593,50.6742,28.6514,1.92762,9740.91,-2.48498,-0.715147,-1,11696,14656,3356,7,20.838,1023,No Data,No Data
01/26/2024 11:21:58.155,1,239.985,28.7307,40.9108,15.5128,50.7035,28.7307,1.92923,9889.61,-1.99668,-0.747193,-1,11680,14720,3429,7,20.842,1023,No Data,No Data
01/26/2024 11:21:59.149,1,240.003,28.9782,40.9104,15.5438,50.7328,28.9782,1.93168,9942.1,-2.25093,-0.735192,-1,11693,14720,3470,7,20.854,1023,No Data,No Data
01/26/2024 11:22:00.142,1,240.009,28.8754,40.9106,15.5356,50.7328,28.8754,1.93004,9917.13,-2.40991,-0.747096,-1,11690,14720,3639,7,20.862,1023,No Data,No Data
01/26/2024 11:22:01.135,1,240.002,28.8778,40.9094,15.5332,50.7328,28.8778,1.93044,9876.4,-2.15551,-0.754641,-1,11673,14784,3612,7,20.871,1023,No Data,No Data
01/26/2024 11:22:02.128,1,239.999,29.0078,40.9100,15.5241,50.7328,29.0078,1.931,9814.31,-2.14752,-0.753249,-1,11702,14720,3496,7,20.883,1023,No Data,No Data
01/26/2024 11:22:03.122,1,239.991,29.0274,40.9099,15.5010,50.7328,29.0274,1.93166,9755.41,-1.81615,-0.701817,-1,11649,14720,3401,7,20.889,1023,No Data,No Data
01/26/2024 11:22:04.115,1,240.013,28.8953,40.9100,15.5205,50.7328,28.8953,1.93215,9692.22,-2.23601,-0.67762,-1,11663,14720,3549,7,20.903,1023,No Data,No Data
01/26/2024 11:22:05.108,1,239.977,28.8810,40.9094,15.6127,50.7328,28.8810,1.93125,9644.7,-2.14088,-0.729162,-1,11650,14784,3657,7,20.951,1023,No Data,No Data
01/26/2024 11:22:06.102,1,240.002,28.6168,40.9096,15.6915,50.7328,28.6168,1.9256,9615.21,-1.70797,-0.765747,-1,11697,14784,3565,7,21.000,1023,No Data,No Data
01/26/2024 11:22:07.095,1,240.012,28.8116,40.9093,15.7824,50.7328,28.8116,1.93169,9567.91,-2.24443,-0.751323,-1,11662,14784,3416,7,21.024,1023,No Data,No Data
01/26/2024 11:22:08.088,1,239.989,28.8112,40.9099,15.8682,50.7621,28.8112,1.92853,9554.66,-2.15821,-0.746544,-1,11698,14784,3460,7,21.037,1023,No Data,No Data
01/26/2024 11:22:09.081,1,240.006,28.6737,40.9098,15.9830,50.8207,28.6737,1.92773,9527.85,-1.94403,-0.746077,-1,11698,14784,3460,7,21.045,1023,No Data,No Data
01/26/2024 11:22:10.075,1,239.991,28.7933,40.9094,16.1066,50.8305,28.7933,1.92835,9525.1,-2.01074,-0.74116,-1,11709,14720,3625,7,21.051,1023,No Data,No Data
01/26/2024 11:22:11.068,1,239.991,28.7379,40.9091,16.2935,50.8305,28.7379,1.92786,9516.21,-1.98705,-0.719817,-1,11714,14784,3630,7,21.051,1023,No Data,No Data
01/26/2024 11:22:12.061,1,240.008,28.7513,40.9091,16.4735,50.8305,28.7513,1.92741,9510.19,-1.94154,-0.693389,-1,11654,14784,3422,7,21.058,1023,No Data,No Data
01/26/2024 11:22:13.055,1,240.002,28.8345,40.9080,16.5862,50.8305,28.8345,1.92738,9516.1,-1.86169,-0.692733,-1,11676,14784,3560,7,21.066,1023,No Data,No Data
01/26/2024 11:22:14.048,1,239.999,28.7785,40.9078,16.6941,50.8305,28.7785,1.92876,9517.93,-1.97371,-0.703696,-1,11655,14784,3651,7,21.071,1023,No Data,No Data
01/26/2024 11:22:15.041,1,239.995,28.8267,40.9078,16.8551,50.8305,28.8267,1.92702,9539.25,-1.68356,-0.720472,-1,11714,14784,3549,7,21.078,1023,No Data,No Data
01/26/2024 11:22:16.034,1,240.003,28.7193,40.9075,16.9218,50.8305,28.7193,1.92884,9533.78,-1.94363,-0.69541,-1,11668,14784,3425,7,21.085,1023,No Data,No Data
01/26/2024 11:22:17.028,1,240.01,28.8011,40.9066,16.9949,50.8403,28.8011,1.92977,9527.97,-2.36963,-0.656227,-1,11699,14784,3464,7,21.091,1023,No Data,No Data
01/26/2024 11:22:18.021,1,239.984,28.7552,40.9061,17.0782,50.9184,28.7552,1.92821,9534.19,-1.62251,-0.641305,-1,11715,14784,3630,7,21.100,1023,No Data,No Data
01/26/2024 11:22:19.014,1,240.006,28.7370,40.9065,17.1356,50.9282,28.7370,1.92721,9526.33,-1.76676,-0.696213,-1,11725,14720,3619,7,21.107,1023,No Data,No Data
01/26/2024 11:22:20.206,1,240.019,28.6326,40.9062,17.2074,50.9282,28.6326,1.92668,9518.56,-1.82197,-0.717037,-1,11717,14720,3462,7,21.113,1023,No Data,No Data
01/26/2024 11:22:21.199,1,239.979,28.8115,40.9064,17.1727,50.9282,28.8115,1.92786,9521.98,-1.95385,-0.755879,-1,11650,14720,3418,7,21.120,1023,No Data,No Data
01/26/2024 11:22:22.292,1,240.011,28.7278,40.9068,17.1340,50.9282,28.7278,1.92689,9523.65,-1.57002,-0.776251,-1,11668,14720,3551,7,21.126,1023,No Data,No Data
01/26/2024 11:22:23.285,1,239.984,28.5842,40.9073,17.0959,50.9282,28.5842,1.92583,9519.93,-1.26378,-0.79255,-1,11656,14720,3626,7,21.129,1023,No Data,No Data
01/26/2024 11:22:24.279,1,240.02,28.8296,40.9071,17.0952,50.9282,28.8296,1.92893,9519.5,-1.68056,-0.708612,-1,11703,14720,3555,7,21.134,1023,No Data,No Data
01/26/2024 11:22:25.272,1,239.988,28.7985,40.9079,17.1342,50.9282,28.7985,1.92811,9516.05,-1.7162,-0.633117,-1,11662,14720,3394,7,21.140,1023,No Data,No Data
01/26/2024 11:22:26.265,1,239.981,28.6774,40.9077,17.1824,50.9282,28.6774,1.92594,9525.07,-1.43256,-0.652239,-1,11711,14720,3460,7,21.147,1023,No Data,No Data
01/26/2024 11:22:27.258,1,240.002,28.5486,40.9077,17.2137,50.9575,28.5486,1.92407,9526.4,-1.71108,-0.726944,-1,11713,14720,3613,7,21.153,1023,No Data,No Data
01/26/2024 11:22:28.252,1,239.998,28.7102,40.9080,17.2683,51.0161,28.7102,1.92719,9527.61,-1.53923,-0.727901,-1,11724,14784,3626,7,21.159,1023,No Data,No Data
01/26/2024 11:22:29.245,1,239.992,28.5974,40.9082,17.3101,51.0259,28.5974,1.92486,9539.21,-1.41917,-0.736102,-1,11723,14784,3471,7,21.165,1023,No Data,No Data
01/26/2024 11:22:30.238,1,240.009,28.9810,40.9079,17.4100,51.0259,28.9810,1.93149,9530.62,-1.52424,-0.624615,-1,11664,14784,3440,7,21.173,1023,No Data,No Data
01/26/2024 11:22:31.232,1,239.998,28.9229,40.9082,17.5176,51.0259,28.9229,1.92778,9531.71,-1.42848,-0.596554,-1,11664,14784,3440,7,21.180,1023,No Data,No Data
01/26/2024 11:22:32.225,1,239.985,28.7959,40.9076,17.5683,51.0259,28.7959,1.92727,9536.45,-1.39197,-0.57043,-1,11662,14784,3645,7,21.188,1023,No Data,No Data
01/26/2024 11:22:33.218,1,240.002,28.6516,40.9075,17.6008,51.0259,28.6516,1.92484,9548.5,-1.26883,-0.636619,-1,11696,14784,3530,7,21.194,1023,No Data,No Data
01/26/2024 11:22:34.211,1,240.005,28.6848,40.9078,17.6412,51.0259,28.6848,1.92734,9552.81,-1.36764,-0.583393,-1,11671,14784,3415,7,21.194,1023,No Data,No Data
01/26/2024 11:22:35.205,1,239.993,28.7113,40.9073,17.6243,51.0259,28.7113,1.92558,9567.54,-1.26928,-0.57064,-1,11698,14784,3521,7,21.197,1023,No Data,No Data
01/26/2024 11:22:36.198,1,240.012,28.7727,40.9067,17.6194,51.0259,28.7727,1.92722,9572.67,-1.40059,-0.577652,-1,11725,14784,3656,7,21.201,1023,No Data,No Data
01/26/2024 11:22:37.191,1,239.993,28.8380,40.9073,17.6088,51.0259,28.8380,1.92937,9573.04,-1.4851,-0.458437,-1,11726,14784,3611,7,21.205,1023,No Data,No Data
01/26/2024 11:22:38.185,1,239.995,28.6831,40.9072,17.6187,51.0259,28.6831,1.92524,9585.1,-1.22124,-0.484069,-1,11726,14784,3474,7,21.209,1023,No Data,No Data
01/26/2024 11:22:39.178,1,239.99,28.5630,40.9058,17.6391,51.0259,28.5630,1.92361,9589.86,-1.37846,-0.506363,-1,11672,14784,3446,7,21.214,1023,No Data,No Data
01/26/2024 11:22:40.171,1,240.003,28.5769,40.9062,17.6070,51.0259,28.5769,1.92433,9601.01,-1.09974,-0.542918,-1,11699,14784,3619,7,21.221,1023,No Data,No Data
01/26/2024 11:22:41.264,1,239.996,28.5268,40.9067,17.5633,51.0259,28.5268,1.92082,9615.38,-1.13483,-0.590167,-1,11664,14784,3641,7,21.227,1023,No Data,No Data
01/26/2024 11:22:42.257,1,240.001,28.5597,40.9067,17.5495,51.0454,28.5597,1.92451,9609.03,-1.0179,-0.616897,-1,11692,14784,3482,7,21.232,1023,No Data,No Data
01/26/2024 11:22:43.250,1,239.999,28.6015,40.9069,17.5495,51.0943,28.6015,1.92381,9614.84,-1.14917,-0.640608,-1,11666,14784,3427,7,21.238,1023,No Data,No Data
01/26/2024 11:22:44.244,1,240.008,28.2592,40.9062,17.5770,51.1138,28.2592,1.92028,9607.78,-1.3608,-0.592634,-1,11672,14784,3662,7,21.244,1023,No Data,No Data
01/26/2024 11:22:45.237,1,239.984,28.6831,40.9068,17.6531,51.1236,28.6831,1.92502,9614.05,-1.17148,-0.59642,-1,11724,14784,3490,7,21.250,1023,No Data,No Data
01/26/2024 11:22:46.230,1,239.997,28.7646,40.9075,17.8361,51.1236,28.7646,1.92424,9619.3,-1.28311,-0.582292,-1,11725,14784,3375,7,21.255,1023,No Data,No Data
01/26/2024 11:22:47.223,1,240.013,28.6337,40.9068,17.9619,51.1236,28.6337,1.9245,9619.04,-1.15998,-0.549108,-1,11723,14784,3623,7,21.260,1023,No Data,No Data
01/26/2024 11:22:48.217,1,240.017,28.5493,40.9071,17.9871,51.1236,28.5493,1.92374,9611.12,-1.80673,-0.45513,-1,11678,14784,3725,7,21.267,1023,No Data,No Data
01/26/2024 11:22:49.210,1,239.985,28.2754,40.9074,17.9883,51.1236,28.2754,1.92127,9612.68,-1.61704,-0.362683,-1,11712,14784,3561,7,21.276,1023,No Data,No Data
01/26/2024 11:22:50.203,1,239.994,28.4257,40.9071,18.0047,51.1236,28.4257,1.92192,9624.14,-0.973452,-0.411743,-1,11684,14784,3363,7,21.283,1023,No Data,No Data
01/26/2024 11:22:51.296,1,239.997,28.5487,40.9069,18.0539,51.1334,28.5487,1.92154,9617.99,-1.22196,-0.396071,-1,11692,14784,3507,7,21.289,1023,No Data,No Data
01/26/2024 11:22:52.289,1,239.994,28.7335,40.9069,18.1163,51.1627,28.7335,1.92444,9618.35,-1.13667,-0.386402,-1,11673,14784,3687,7,21.298,1023,No Data,No Data
01/26/2024 11:22:53.282,1,239.999,28.7029,40.9069,18.1125,51.1724,28.7029,1.92342,9634.93,-1.06822,-0.406466,-1,11731,14784,3439,7,21.305,1023,No Data,No Data
01/26/2024 11:22:54.276,1,239.99,28.4224,40.9069,18.1111,51.2213,28.4224,1.91979,9643.71,-0.821389,-0.446661,-1,11731,14784,3439,7,21.312,1023,No Data,No Data
01/26/2024 11:22:55.269,1,240.022,28.6162,40.9066,18.1016,51.2213,28.6162,1.9248,9635.13,-1.49613,-0.399882,-1,11730,14784,3376,7,21.320,1023,No Data,No Data
01/26/2024 11:22:56.262,1,239.972,28.6142,40.9069,18.0331,51.2213,28.6142,1.9229,9640.37,-1.1519,-0.403498,-1,11732,14784,3619,7,21.328,1023,No Data,No Data
01/26/2024 11:22:57.255,1,240.008,28.4704,40.9069,18.0318,51.2213,28.4704,1.92159,9643.64,-1.20664,-0.448225,-1,11677,14784,3743,7,21.328,1023,No Data,No Data
01/26/2024 11:22:58.249,1,240.001,28.5675,40.9069,18.0381,51.2213,28.5675,1.9216,9642.75,-1.14801,-0.434918,-1,11709,14784,3554,7,21.336,1023,No Data,No Data
01/26/2024 11:22:59.242,1,239.989,28.2574,40.9058,18.0698,51.2213,28.2574,1.91764,9645.78,-1.15925,-0.433638,-1,11676,14720,3365,7,21.342,1023,No Data,No Data
01/26/2024 11:23:00.235,1,240.011,28.7191,40.9058,18.0883,51.2213,28.7191,1.92552,9640.17,-0.99499,-0.33239,-1,11730,14720,3333,7,21.347,1023,No Data,No Data
01/26/2024 11:23:01.229,1,239.994,28.6410,40.9064,18.1325,51.2799,28.6410,1.92352,9635.42,-1.02789,-0.298291,-1,11683,14720,3626,7,21.352,1023,No Data,No Data
01/26/2024 11:23:02.222,1,239.993,28.5351,40.9061,18.1748,51.2897,28.5351,1.92124,9645.31,-0.969573,-0.300401,-1,11693,14720,3694,7,21.357,1023,No Data,No Data
01/26/2024 11:23:03.215,1,239.99,28.5692,40.9062,18.2496,51.3092,28.5692,1.92082,9652.73,-0.49441,-0.351008,-1,11720,14720,3554,7,21.364,1023,No Data,No Data
01/26/2024 11:23:04.208,1,240.021,28.5254,40.9062,18.2982,51.3190,28.5254,1.92135,9643,-1.21185,-0.322445,-1,11738,14720,3362,7,21.369,1023,No Data,No Data
01/26/2024 11:23:05.202,1,239.973,28.7669,40.9059,18.3561,51.3190,28.7669,1.92553,9644.09,-0.781023,-0.244082,-1,11729,14784,3389,7,21.376,1023,No Data,No Data
01/26/2024 11:23:06.195,1,240.004,28.5260,40.9062,18.3932,51.3190,28.5260,1.92127,9652.09,-0.902375,-0.224072,-1,11677,14720,3667,7,21.381,1023,No Data,No Data
01/26/2024 11:23:07.188,1,239.998,28.3631,40.9062,18.4089,51.3190,28.3631,1.91902,9652.52,-0.944121,-0.156249,-1,11682,14720,3690,7,21.387,1023,No Data,No Data
01/26/2024 11:23:08.182,1,239.98,28.3442,40.9066,18.4113,51.3190,28.3442,1.91767,9668.44,-0.691329,-0.25177,-1,11667,14720,3503,7,21.393,1023,No Data,No Data
01/26/2024 11:23:09.175,1,240.023,28.4392,40.9066,18.4338,51.3190,28.4392,1.9194,9662.77,-0.938367,-0.258024,-1,11740,14784,3361,7,21.400,1023,No Data,No Data
01/26/2024 11:23:10.168,1,239.996,28.4349,40.9060,18.4050,51.3190,28.4349,1.92156,9658.51,-1.14366,-0.260872,-1,11712,14784,3443,8,21.405,1023,No Data,No Data
01/26/2024 11:23:11.161,1,239.992,28.2762,40.9059,18.3613,51.3288,28.2762,1.9179,9659.12,-0.878674,-0.299442,-1,11731,14784,3723,8,21.410,1023,No Data,No Data
01/26/2024 11:23:12.155,1,239.989,28.2600,40.9066,18.3288,51.3679,28.2600,1.91865,9650.29,-0.890377,-0.340778,-1,11711,14784,3638,8,21.417,1023,No Data,No Data
01/26/2024 11:23:13.148,1,240.015,28.4485,40.9061,18.3024,51.3874,28.4485,1.92082,9642.13,-1.18554,-0.332336,-1,11711,14784,3638,8,21.422,1023,No Data,No Data
01/26/2024 11:23:14.141,1,239.974,28.1931,40.9059,18.2900,51.4167,28.1931,1.91646,9653.2,-0.918973,-0.378431,-1,11742,14784,3406,8,21.428,1023,No Data,No Data
01/26/2024 11:23:15.135,1,240.009,28.1385,40.9062,18.3192,51.4167,28.1385,1.91499,9668.59,-0.907538,-0.3859,-1,11724,14784,3402,8,21.434,1023,No Data,No Data
01/26/2024 11:23:16.128,1,239.992,28.3666,40.9062,18.3162,51.4167,28.3666,1.91862,9668.49,-0.825952,-0.3849,-1,11682,14784,3739,8,21.434,1023,No Data,No Data
01/26/2024 11:23:17.121,1,240.018,28.4284,40.9059,18.3143,51.4167,28.4284,1.91889,9672.6,-1.00749,-0.379341,-1,11686,14784,3621,8,21.440,1023,No Data,No Data
01/26/2024 11:23:18.114,1,239.992,28.4445,40.9067,18.2960,51.4167,28.4445,1.92055,9669.22,-0.981372,-0.32974,-1,11745,14784,3429,8,21.446,1023,No Data,No Data
01/26/2024 11:23:19.108,1,239.993,28.2593,40.9059,18.2883,51.4167,28.2593,1.91574,9678.94,-0.80751,-0.398553,-1,11740,14784,3402,8,21.452,1023,No Data,No Data
01/26/2024 11:23:20.101,1,239.995,28.2595,40.9059,18.2766,51.4167,28.2595,1.91841,9677.42,-0.841031,-0.414592,-1,11750,14784,3548,8,21.457,1023,No Data,No Data
01/26/2024 11:23:21.194,1,240.006,28.4866,40.9061,18.2636,51.4265,28.4866,1.9205,9667.82,-1.03244,-0.410064,-1,11686,14784,3755,8,21.460,1023,No Data,No Data
01/26/2024 11:23:22.187,1,239.983,28.3024,40.9063,18.2724,51.4851,28.3024,1.91647,9690.45,-0.528532,-0.446562,-1,11713,14784,3597,8,21.465,1023,No Data,No Data
01/26/2024 11:23:23.279,1,240.023,28.3569,40.9064,18.2977,51.4656,28.3569,1.91813,9688.43,-0.859728,-0.444793,-1,11694,14784,3401,8,21.471,1023,No Data,No Data
01/26/2024 11:23:24.273,1,240.003,28.3928,40.9058,18.3190,51.4949,28.3928,1.92088,9684.1,-0.945138,-0.444578,-1,11729,14784,3419,8,21.477,1023,No Data,No Data
01/26/2024 11:23:25.266,1,240.003,28.2618,40.9060,18.3438,51.5046,28.2618,1.915,9697.61,-1.21489,-0.226002,-1,11705,14784,3555,8,21.482,1023,No Data,No Data
01/26/2024 11:23:26.259,1,239.986,28.2864,40.9058,18.3824,51.5144,28.2864,1.91797,9707.22,-0.96831,-0.186335,-1,11721,14784,3691,8,21.488,1023,No Data,No Data
01/26/2024 11:23:27.253,1,239.994,28.3328,40.9063,18.4241,51.5144,28.3328,1.91774,9730.01,-0.640905,-0.183559,-1,11725,14784,3674,8,21.495,1023,No Data,No Data
01/26/2024 11:23:28.246,1,240.002,28.2720,40.9060,18.4663,51.5144,28.2720,1.9159,9737.55,-1.03026,-0.123565,-1,11744,14784,3453,8,21.501,1023,No Data,No Data
01/26/2024 11:23:29.239,1,240.003,28.1053,40.9064,18.5127,51.5144,28.1053,1.91471,9748.98,-0.709946,-0.210163,-1,11730,14784,3413,8,21.509,1023,No Data,No Data
01/26/2024 11:23:30.232,1,240.006,28.3320,40.9063,18.5512,51.5144,28.3320,1.91662,9756.65,-0.869625,-0.193522,-1,11707,14784,3545,8,21.514,1023,No Data,No Data
01/26/2024 11:23:31.226,1,239.999,28.1535,40.9059,18.6012,51.5144,28.1535,1.9149,9768.34,-0.805696,-0.180016,-1,11691,14784,3690,8,21.520,1023,No Data,No Data
01/26/2024 11:23:32.219,1,239.992,28.1252,40.9061,18.6598,51.5144,28.1252,1.9139,9783.58,-1.03736,-0.111382,-1,11684,14784,3627,8,21.525,1023,No Data,No Data
01/26/2024 11:23:33.212,1,240.006,28.3179,40.9061,18.6898,51.5144,28.3179,1.91797,9775.12,-1.15908,-0.198409,-1,11697,14784,3505,8,21.532,1023,No Data,No Data
01/26/2024 11:23:34.206,1,239.986,28.3303,40.9057,18.6968,51.5242,28.3303,1.91725,9787.4,-1.00093,-0.127257,-1,11743,14784,3431,8,21.539,1023,No Data,No Data
01/26/2024 11:23:35.199,1,240.006,28.3225,40.9054,18.7106,51.5340,28.3225,1.91902,9778.4,-1.34924,-0.278719,-1,11757,14784,3560,8,21.546,1023,No Data,No Data
01/26/2024 11:23:36.192,1,239.986,28.3021,40.9058,18.7266,51.5730,28.3021,1.91581,9801.63,-1.03856,-0.277917,-1,11757,14784,3560,8,21.552,1023,No Data,No Data
01/26/2024 11:23:37.185,1,240.003,28.4681,40.9053,18.7447,51.6121,28.4681,1.91702,9802.44,-0.711087,-0.284686,-1,11715,14784,3672,8,21.557,1023,No Data,No Data
01/26/2024 11:23:38.179,1,240.011,28.3424,40.9049,18.7635,51.6023,28.3424,1.91806,9804.91,-0.794634,-0.285661,-1,11688,14784,3539,8,21.557,1023,No Data,No Data
01/26/2024 11:23:39.172,1,239.987,28.3663,40.9053,18.7791,51.6121,28.3663,1.91725,9802.16,-0.786166,-0.290014,-1,11681,14784,3436,8,21.564,1023,No Data,No Data
01/26/2024 11:23:40.165,1,239.993,28.4550,40.9053,18.7880,51.6121,28.4550,1.91748,9812.11,-0.635869,-0.216802,-1,11727,14784,3483,8,21.571,1023,No Data,No Data
01/26/2024 11:23:41.258,1,240,28.4825,40.9056,18.8035,51.6121,28.4825,1.92051,9798.26,-1.00327,-0.234615,-1,11747,14784,3643,8,21.577,1023,No Data,No Data
01/26/2024 11:23:42.251,1,239.987,28.2857,40.9053,18.8438,51.6121,28.2857,1.91441,9793.21,-0.808218,-0.258441,-1,11756,14784,3677,8,21.583,1023,No Data,No Data
01/26/2024 11:23:43.244,1,240.001,28.4311,40.9053,18.9116,51.6121,28.4311,1.91778,9788.72,-0.812857,-0.180005,-1,11736,14784,3560,8,21.590,1023,No Data,No Data
01/26/2024 11:23:44.238,1,240.002,28.4235,40.9048,18.9938,51.6121,28.4235,1.91822,9788.86,-0.641799,-0.153265,-1,11720,14720,3427,8,21.596,1023,No Data,No Data
01/26/2024 11:23:45.231,1,240.006,28.5851,40.9051,19.0635,51.6121,28.5851,1.91948,9837.24,-0.844467,-0.149018,-1,11696,14720,3468,8,21.602,1023,No Data,No Data
01/26/2024 11:23:46.224,1,239.994,28.6558,40.9050,19.1234,51.6121,28.6558,1.92265,9861.6,-1.16633,-0.254536,-1,11701,14784,3627,8,21.608,1023,No Data,No Data
01/26/2024 11:23:47.217,1,239.987,28.6396,40.9052,19.1700,51.6121,28.6396,1.91863,9903.44,-0.786317,-0.233586,-1,11714,14784,3713,8,21.613,1023,No Data,No Data
01/26/2024 11:23:48.211,1,240.004,28.5201,40.9052,19.2142,51.6317,28.5201,1.91987,9909.62,-0.780772,-0.191568,-1,11731,14784,3609,8,21.616,1023,No Data,No Data
01/26/2024 11:23:49.204,1,239.996,28.6307,40.9049,19.2633,51.6610,28.6307,1.91786,9923.25,-0.837573,-0.18021,-1,11758,14784,3486,8,21.622,1023,No Data,No Data
01/26/2024 11:23:50.197,1,239.997,28.5299,40.9049,19.2788,51.6512,28.5299,1.91891,9932.95,-0.541543,-0.137693,-1,11751,14784,3431,8,21.628,1023,No Data,No Data
01/26/2024 11:23:51.290,1,240.005,28.5237,40.9055,19.2997,51.7098,28.5237,1.91784,9932.12,-0.901711,-0.105233,-1,11724,14784,3557,8,21.635,1023,No Data,No Data
01/26/2024 11:23:52.383,1,239.993,28.3596,40.9050,19.3245,51.7098,28.3596,1.91762,9944.04,-0.474238,-0.0696218,-1,11688,14784,3679,8,21.642,1023,No Data,No Data
01/26/2024 11:23:53.376,1,240.02,28.3885,40.9046,19.3322,51.7098,28.3885,1.91686,9927.14,-0.879023,-0.0696124,-1,11698,14784,3652,8,21.649,1023,No Data,No Data
01/26/2024 11:23:54.369,1,239.986,28.4466,40.9053,19.3101,51.7098,28.4466,1.91592,9906.42,-0.919662,-0.0434699,-1,11713,14784,3552,8,21.655,1023,No Data,No Data
01/26/2024 11:23:55.362,1,240.008,28.3043,40.9049,19.2896,51.7098,28.3043,1.9159,9892.68,-0.637473,-0.161102,-1,11764,14784,3448,8,21.663,1023,No Data,No Data
01/26/2024 11:23:56.356,1,239.984,28.4580,40.9054,19.2807,51.7098,28.4580,1.91747,9870.24,-0.39882,-0.143218,-1,11761,14784,3485,8,21.669,1023,No Data,No Data
01/26/2024 11:23:57.349,1,240.002,28.5773,40.9043,19.2576,51.7098,28.5773,1.91871,9855.17,-0.639059,-0.12555,-1,11739,14784,3643,8,21.673,1023,No Data,No Data
01/26/2024 11:23:58.342,1,240.008,28.4149,40.9049,19.2638,51.7098,28.4149,1.91912,9833.47,-0.745217,-0.144879,-1,11699,14784,3587,8,21.679,1023,No Data,No Data
01/26/2024 11:23:59.335,1,239.995,28.2711,40.9047,19.2835,51.7294,28.2711,1.9152,9827.28,-0.667209,-0.150274,-1,11693,14784,3443,8,21.684,1023,No Data,No Data
01/26/2024 11:24:00.329,1,239.992,28.1884,40.9053,19.2516,51.7196,28.1884,1.91515,9806.43,-0.608951,-0.192276,-1,11693,14784,3443,8,21.688,1023,No Data,No Data
01/26/2024 11:24:01.322,1,239.986,28.4879,40.9051,19.2623,51.7684,28.4879,1.91671,9805.68,-0.667471,-0.206747,-1,11741,14784,3470,8,21.694,1023,No Data,No Data
01/26/2024 11:24:02.315,1,239.996,28.7569,40.9043,19.3020,51.7978,28.7569,1.92111,9783.6,-0.602623,-0.232498,-1,11754,14784,3630,8,21.699,1023,No Data,No Data
01/26/2024 11:24:03.309,1,239.994,28.5739,40.9047,19.3120,51.7880,28.5739,1.91665,9780.37,-0.30821,-0.268546,-1,11755,14784,3691,8,21.699,1023,No Data,No Data
01/26/2024 11:24:04.302,1,239.995,28.4494,40.9043,19.2858,51.8075,28.4494,1.91811,9768.3,-0.0899047,-0.235337,-1,11745,14720,3605,8,21.705,1023,No Data,No Data
01/26/2024 11:24:05.295,1,240.004,28.2953,40.9046,19.2603,51.8075,28.2953,1.91361,9768.36,-0.512012,-0.250079,-1,11732,14720,3455,8,21.713,1023,No Data,No Data
01/26/2024 11:24:06.288,1,239.996,28.1203,40.9047,19.2577,51.8075,28.1203,1.91216,9768.69,-0.455884,-0.371108,-1,11701,14784,3462,8,21.719,1023,No Data,No Data
01/26/2024 11:24:07.282,1,240.008,28.0246,40.9041,19.2461,51.8075,28.0246,1.91015,9779.24,-0.446721,-0.415661,-1,11709,14784,3605,8,21.726,1023,No Data,No Data
01/26/2024 11:24:08.275,1,240.004,27.9557,40.9043,19.2381,51.8075,27.9557,1.91004,9776,-0.68473,-0.363369,-1,11737,14784,3701,8,21.732,1023,No Data,No Data
01/26/2024 11:24:09.268,1,239.984,27.9427,40.9042,19.2030,51.8075,27.9427,1.90912,9789.25,-0.46927,-0.395799,-1,11754,14784,3653,8,21.739,1023,No Data,No Data
01/26/2024 11:24:10.262,1,240.004,28.5808,40.9039,19.1775,51.8075,28.5808,1.91848,9793.45,-0.199287,-0.333797,-1,11698,14784,3718,8,21.744,1023,No Data,No Data
01/26/2024 11:24:11.255,1,240,28.5973,40.9045,19.1717,51.8173,28.5973,1.91885,9796.67,-0.568578,-0.281743,-1,11744,14784,3624,8,21.752,1023,No Data,No Data
01/26/2024 11:24:12.248,1,239.996,28.4639,40.9042,19.1692,51.8368,28.4639,1.91744,9810.37,-0.387564,-0.294832,-1,11722,14784,3447,8,21.759,1023,No Data,No Data
